ScenarioID,Iteration,Timestep,TertiaryStratumID,StockGroupID,Amount
128,1,2017,Other Federal,DOM: Standing Deadwood,2827427.8741852175
128,1,2017,Other Federal,DOM: Down Deadwood,2863817.887050493
128,1,2017,Private,Atmosphere: CH4 [Type],1856.817133069755
128,1,2017,Private,Atmosphere: CO2 [Type],166646.6275291421
128,1,2017,Private,Atmosphere: CO [Type],16655.11263037639
128,1,2017,Private,Biomass: Coarse Root [Type],5836567.1486150585
128,1,2017,Private,Biomass: Fine Root [Type],1067931.0138693096
128,1,2017,Private,Biomass: Foliage [Type],1623350.2593396073
128,1,2017,Private,Biomass: Merchantable [Type],18330682.5909732
128,1,2017,Private,Biomass: Other Wood [Type],9357103.878469754
128,1,2017,Private,DOM: Aboveground Fast [Type],2257722.5887245117
128,1,2017,Private,DOM: Aboveground Medium [Type],1739751.7933996639
128,1,2017,Private,DOM: Aboveground Slow [Type],12073984.052301968
128,1,2017,Private,DOM: Aboveground Very Fast [Type],1325698.2465307172
128,1,2017,Private,DOM: Belowground Fast [Type],369867.98120981455
128,1,2017,Private,DOM: Belowground Slow [Type],44306261.584891826
128,1,2017,Private,DOM: Belowground Very Fast [Type],226841.9523660963
128,1,2017,Private,DOM: Black Carbon [Type],0
128,1,2017,Private,DOM: Snag Branch [Type],497079.515715641
128,1,2017,Private,DOM: Snag Stem [Type],1603848.163260419
128,1,2017,Private,Forestry Sector [Type],2086705.7106631948
128,1,2017,Private,Atmosphere [Type],-6494853.5096461205
128,1,2017,Private,Black Carbon [Type],0
128,1,2017,Private,Peat [Type],0
128,1,2017,Private,Biomass: Aboveground,29311136.728782564
128,1,2017,Private,Biomass: Belowground,6904498.162484369
128,1,2017,Private,Biomass: Total,36215634.891266935
128,1,2017,Private,DOM: Aboveground,2100927.6789760594
128,1,2017,Private,DOM: Belowground,62300128.1994246
128,1,2017,Private,DOM: Total,64401055.878400676
128,1,2017,Private,Total Ecosystem,100616690.7696676
128,1,2017,Private,DOM: Deadwood,4210547.453585537
128,1,2017,Private,DOM: Litter,15657404.88755719
128,1,2017,Private,DOM: Soil,44533103.53725795
128,1,2017,Private,DOM: Standing Deadwood,2100927.6789760594
128,1,2017,Private,DOM: Down Deadwood,2109619.7746094777
128,1,2017,Regional,Atmosphere: CH4 [Type],1585.630781362977
128,1,2017,Regional,Atmosphere: CO2 [Type],142070.99433363666
128,1,2017,Regional,Atmosphere: CO [Type],14197.530162370933
128,1,2017,Regional,Biomass: Coarse Root [Type],5697217.65248168
128,1,2017,Regional,Biomass: Fine Root [Type],1078872.7584048447
128,1,2017,Regional,Biomass: Foliage [Type],2118347.162868273
128,1,2017,Regional,Biomass: Merchantable [Type],18175382.812390175
128,1,2017,Regional,Biomass: Other Wood [Type],8928918.2291464
128,1,2017,Regional,DOM: Aboveground Fast [Type],1709620.394368464
128,1,2017,Regional,DOM: Aboveground Medium [Type],1309045.52096328
128,1,2017,Regional,DOM: Aboveground Slow [Type],9427687.3095737
128,1,2017,Regional,DOM: Aboveground Very Fast [Type],735990.0786066215
128,1,2017,Regional,DOM: Belowground Fast [Type],296794.7080582335
128,1,2017,Regional,DOM: Belowground Slow [Type],39842399.02844525
128,1,2017,Regional,DOM: Belowground Very Fast [Type],85342.22300973283
128,1,2017,Regional,DOM: Black Carbon [Type],0
128,1,2017,Regional,DOM: Snag Branch [Type],430803.2701919155
128,1,2017,Regional,DOM: Snag Stem [Type],1523211.3309347227
128,1,2017,Regional,Forestry Sector [Type],2120932.2131448076
128,1,2017,Regional,Atmosphere [Type],-7352383.184794639
128,1,2017,Regional,Black Carbon [Type],0
128,1,2017,Regional,Peat [Type],0
128,1,2017,Regional,Biomass: Aboveground,29222648.20440483
128,1,2017,Regional,Biomass: Belowground,6776090.4108865205
128,1,2017,Regional,Biomass: Total,35998738.61529141
128,1,2017,Regional,DOM: Aboveground,1954014.6011266396
128,1,2017,Regional,DOM: Belowground,53406879.26302524
128,1,2017,Regional,DOM: Total,55360893.86415191
128,1,2017,Regional,Total Ecosystem,91359632.47944315
128,1,2017,Regional,DOM: Deadwood,3559854.8301481465
128,1,2017,Regional,DOM: Litter,11873297.782548789
128,1,2017,Regional,DOM: Soil,39927741.25145498
128,1,2017,Regional,DOM: Standing Deadwood,1954014.6011266396
128,1,2017,Regional,DOM: Down Deadwood,1605840.2290215136
128,1,2017,State,Atmosphere: CH4 [Type],37827.596697566485
128,1,2017,State,Atmosphere: CO2 [Type],3405654.2907175873
128,1,2017,State,Atmosphere: CO [Type],340428.2707942458
128,1,2017,State,Biomass: Coarse Root [Type],215806154.32851702
128,1,2017,State,Biomass: Fine Root [Type],33243721.612203564
128,1,2017,State,Biomass: Foliage [Type],66883946.21274548
128,1,2017,State,Biomass: Merchantable [Type],674177638.5969704
128,1,2017,State,Biomass: Other Wood [Type],331115823.1320916
128,1,2017,State,DOM: Aboveground Fast [Type],109371138.00531451
128,1,2017,State,DOM: Aboveground Medium [Type],92189885.05259436
128,1,2017,State,DOM: Aboveground Slow [Type],540866485.1630812
128,1,2017,State,DOM: Aboveground Very Fast [Type],86683908.4036734
128,1,2017,State,DOM: Belowground Fast [Type],18748662.47907326
128,1,2017,State,DOM: Belowground Slow [Type],1672516569.0690196
128,1,2017,State,DOM: Belowground Very Fast [Type],11948780.903541893
128,1,2017,State,DOM: Black Carbon [Type],0
128,1,2017,State,DOM: Snag Branch [Type],19727186.061712116
128,1,2017,State,DOM: Snag Stem [Type],69323322.25014386
128,1,2017,State,Forestry Sector [Type],59792572.241565466
128,1,2017,State,Atmosphere [Type],-210913425.01842752
128,1,2017,State,Black Carbon [Type],0
128,1,2017,State,Peat [Type],0
128,1,2017,State,Biomass: Aboveground,1072177407.941808
128,1,2017,State,Biomass: Belowground,249049875.9407208
128,1,2017,State,Biomass: Total,1321227283.8825285
128,1,2017,State,DOM: Aboveground,89050508.31185608
128,1,2017,State,DOM: Belowground,2532325429.076299
128,1,2017,State,DOM: Total,2621375937.388155
128,1,2017,State,Total Ecosystem,3942603221.2706857
128,1,2017,State,DOM: Deadwood,199989055.84352335
128,1,2017,State,DOM: Litter,736921531.5720698
128,1,2017,State,DOM: Soil,1684465349.9725618
128,1,2017,State,DOM: Standing Deadwood,89050508.31185608
128,1,2017,State,DOM: Down Deadwood,110938547.53166762
128,1,2017,Tribal,Atmosphere: CH4 [Type],35971.61714356573
128,1,2017,Tribal,Atmosphere: CO2 [Type],3245367.491430107
128,1,2017,Tribal,Atmosphere: CO [Type],324450.81730887166
128,1,2017,Tribal,Biomass: Coarse Root [Type],48395671.385962725
128,1,2017,Tribal,Biomass: Fine Root [Type],9054165.254915372
128,1,2017,Tribal,Biomass: Foliage [Type],24124340.512776136
128,1,2017,Tribal,Biomass: Merchantable [Type],125319330.17526719
128,1,2017,Tribal,Biomass: Other Wood [Type],97519296.28633392
128,1,2017,Tribal,DOM: Aboveground Fast [Type],32358977.992373914
128,1,2017,Tribal,DOM: Aboveground Medium [Type],26174911.86628166
128,1,2017,Tribal,DOM: Aboveground Slow [Type],153054115.81784832
128,1,2017,Tribal,DOM: Aboveground Very Fast [Type],19044616.647187524
128,1,2017,Tribal,DOM: Belowground Fast [Type],4746805.7797496505
128,1,2017,Tribal,DOM: Belowground Slow [Type],489262877.15260845
128,1,2017,Tribal,DOM: Belowground Very Fast [Type],3495196.3900725986
128,1,2017,Tribal,DOM: Black Carbon [Type],0
128,1,2017,Tribal,DOM: Snag Branch [Type],6144578.229083361
128,1,2017,Tribal,DOM: Snag Stem [Type],11798378.704644421
128,1,2017,Tribal,Forestry Sector [Type],9956228.593123637
128,1,2017,Tribal,Atmosphere [Type],-46175206.887981616
128,1,2017,Tribal,Black Carbon [Type],0
128,1,2017,Tribal,Peat [Type],0
128,1,2017,Tribal,Biomass: Aboveground,246962966.97437716
128,1,2017,Tribal,Biomass: Belowground,57449836.64087809
128,1,2017,Tribal,Biomass: Total,304412803.61525536
128,1,2017,Tribal,DOM: Aboveground,17942956.93372779
128,1,2017,Tribal,DOM: Belowground,728137501.646122
128,1,2017,Tribal,DOM: Total,746080458.5798498
128,1,2017,Tribal,Total Ecosystem,1050493262.1951063
128,1,2017,Tribal,DOM: Deadwood,48864674.57975908
128,1,2017,Tribal,DOM: Litter,204457710.45740974
128,1,2017,Tribal,DOM: Soil,492758073.54268104
128,1,2017,Tribal,DOM: Standing Deadwood,17942956.93372779
128,1,2017,Tribal,DOM: Down Deadwood,30921717.646031298
128,1,2017,U.S. Fish and Wildlife Service,Atmosphere: CH4 [Type],8319.751030218411
128,1,2017,U.S. Fish and Wildlife Service,Atmosphere: CO2 [Type],750896.7162834605
128,1,2017,U.S. Fish and Wildlife Service,Atmosphere: CO [Type],75077.07585092598
128,1,2017,U.S. Fish and Wildlife Service,Biomass: Coarse Root [Type],13570015.22677815
128,1,2017,U.S. Fish and Wildlife Service,Biomass: Fine Root [Type],2268343.3081722017
128,1,2017,U.S. Fish and Wildlife Service,Biomass: Foliage [Type],4577230.67971606
128,1,2017,U.S. Fish and Wildlife Service,Biomass: Merchantable [Type],43382239.55694898
128,1,2017,U.S. Fish and Wildlife Service,Biomass: Other Wood [Type],20214710.9045666
128,1,2017,U.S. Fish and Wildlife Service,DOM: Aboveground Fast [Type],4392643.6242190525
128,1,2017,U.S. Fish and Wildlife Service,DOM: Aboveground Medium [Type],4624640.479806876
128,1,2017,U.S. Fish and Wildlife Service,DOM: Aboveground Slow [Type],22570125.306066085
128,1,2017,U.S. Fish and Wildlife Service,DOM: Aboveground Very Fast [Type],2148409.8053762554
128,1,2017,U.S. Fish and Wildlife Service,DOM: Belowground Fast [Type],814298.3070521028
128,1,2017,U.S. Fish and Wildlife Service,DOM: Belowground Slow [Type],93580854.69875243
128,1,2017,U.S. Fish and Wildlife Service,DOM: Belowground Very Fast [Type],349327.64669772435
128,1,2017,U.S. Fish and Wildlife Service,DOM: Black Carbon [Type],0
128,1,2017,U.S. Fish and Wildlife Service,DOM: Snag Branch [Type],1136724.7356433775
128,1,2017,U.S. Fish and Wildlife Service,DOM: Snag Stem [Type],4408587.1437067855
128,1,2017,U.S. Fish and Wildlife Service,Forestry Sector [Type],2471622.4467463056
128,1,2017,U.S. Fish and Wildlife Service,Atmosphere [Type],-15816446.693560008
128,1,2017,U.S. Fish and Wildlife Service,Black Carbon [Type],0
128,1,2017,U.S. Fish and Wildlife Service,Peat [Type],0
128,1,2017,U.S. Fish and Wildlife Service,Biomass: Aboveground,68174181.14123166
128,1,2017,U.S. Fish and Wildlife Service,Biomass: Belowground,15838358.534950351
128,1,2017,U.S. Fish and Wildlife Service,Biomass: Total,84012539.67618199
128,1,2017,U.S. Fish and Wildlife Service,DOM: Aboveground,5545311.879350163
128,1,2017,U.S. Fish and Wildlife Service,DOM: Belowground,128480299.86797053
128,1,2017,U.S. Fish and Wildlife Service,DOM: Total,134025611.74732073
128,1,2017,U.S. Fish and Wildlife Service,Total Ecosystem,218038151.4235027
128,1,2017,U.S. Fish and Wildlife Service,DOM: Deadwood,10984250.666209143
128,1,2017,U.S. Fish and Wildlife Service,DOM: Litter,29111178.73566139
128,1,2017,U.S. Fish and Wildlife Service,DOM: Soil,93930182.34545016
128,1,2017,U.S. Fish and Wildlife Service,DOM: Standing Deadwood,5545311.879350163
128,1,2017,U.S. Fish and Wildlife Service,DOM: Down Deadwood,5438938.786858979
128,1,2017,U.S. Forest Service,Atmosphere: CH4 [Type],894898.8580557997
128,1,2017,U.S. Forest Service,Atmosphere: CO2 [Type],80801818.61164194
128,1,2017,U.S. Forest Service,Atmosphere: CO [Type],8078580.01829822
128,1,2017,U.S. Forest Service,Biomass: Coarse Root [Type],681514683.759899
128,1,2017,U.S. Forest Service,Biomass: Fine Root [Type],96615149.6340351
128,1,2017,U.S. Forest Service,Biomass: Foliage [Type],281045612.4148007
128,1,2017,U.S. Forest Service,Biomass: Merchantable [Type],2067466314.034398
128,1,2017,U.S. Forest Service,Biomass: Other Wood [Type],1086905699.0014904
128,1,2017,U.S. Forest Service,DOM: Aboveground Fast [Type],406360734.91266406
128,1,2017,U.S. Forest Service,DOM: Aboveground Medium [Type],465511613.8937949
128,1,2017,U.S. Forest Service,DOM: Aboveground Slow [Type],1636758694.1765647
128,1,2017,U.S. Forest Service,DOM: Aboveground Very Fast [Type],211378405.9316384
128,1,2017,U.S. Forest Service,DOM: Belowground Fast [Type],71435743.32186206
128,1,2017,U.S. Forest Service,DOM: Belowground Slow [Type],5235211546.604866
128,1,2017,U.S. Forest Service,DOM: Belowground Very Fast [Type],41383722.48551935
128,1,2017,U.S. Forest Service,DOM: Black Carbon [Type],0
128,1,2017,U.S. Forest Service,DOM: Snag Branch [Type],80184869.02131839
128,1,2017,U.S. Forest Service,DOM: Snag Stem [Type],288959457.9473146
128,1,2017,U.S. Forest Service,Forestry Sector [Type],106269076.15002523
128,1,2017,U.S. Forest Service,Atmosphere [Type],-438325584.5796166
128,1,2017,U.S. Forest Service,Black Carbon [Type],0
128,1,2017,U.S. Forest Service,Peat [Type],0
128,1,2017,U.S. Forest Service,Biomass: Aboveground,3435417625.450683
128,1,2017,U.S. Forest Service,Biomass: Belowground,778129833.3939341
128,1,2017,U.S. Forest Service,Biomass: Total,4213547458.8446198
128,1,2017,U.S. Forest Service,DOM: Aboveground,369144326.9686335
128,1,2017,U.S. Forest Service,DOM: Belowground,8068040461.326904
128,1,2017,U.S. Forest Service,DOM: Total,8437184788.295538
128,1,2017,U.S. Forest Service,Total Ecosystem,12650732247.140163
128,1,2017,U.S. Forest Service,DOM: Deadwood,906091684.1842899
128,1,2017,U.S. Forest Service,DOM: Litter,2254497835.020868
128,1,2017,U.S. Forest Service,DOM: Soil,5276595269.090386
128,1,2017,U.S. Forest Service,DOM: Standing Deadwood,369144326.9686335
128,1,2017,U.S. Forest Service,DOM: Down Deadwood,536947357.2156571
128,1,2017,Unknown,Atmosphere: CH4 [Type],1295.973092005661
128,1,2017,Unknown,Atmosphere: CO2 [Type],115949.51707171902
128,1,2017,Unknown,Atmosphere: CO [Type],11586.10577345935
128,1,2017,Unknown,Biomass: Coarse Root [Type],10574287.76088488
128,1,2017,Unknown,Biomass: Fine Root [Type],1624645.6427612447
128,1,2017,Unknown,Biomass: Foliage [Type],2374348.9679723727
128,1,2017,Unknown,Biomass: Merchantable [Type],34011293.05438547
128,1,2017,Unknown,Biomass: Other Wood [Type],15507802.778734691
128,1,2017,Unknown,DOM: Aboveground Fast [Type],3307994.345160472
128,1,2017,Unknown,DOM: Aboveground Medium [Type],2469410.6151222177
128,1,2017,Unknown,DOM: Aboveground Slow [Type],18169057.527719945
128,1,2017,Unknown,DOM: Aboveground Very Fast [Type],1905278.5603681847
128,1,2017,Unknown,DOM: Belowground Fast [Type],579122.5627620575
128,1,2017,Unknown,DOM: Belowground Slow [Type],68737993.47824466
128,1,2017,Unknown,DOM: Belowground Very Fast [Type],266732.0090489
128,1,2017,Unknown,DOM: Black Carbon [Type],0
128,1,2017,Unknown,DOM: Snag Branch [Type],788754.462480843
128,1,2017,Unknown,DOM: Snag Stem [Type],3072817.840749192
128,1,2017,Unknown,Forestry Sector [Type],2795252.114540781
128,1,2017,Unknown,Atmosphere [Type],-12062548.217256043
128,1,2017,Unknown,Black Carbon [Type],0
128,1,2017,Unknown,Peat [Type],0
128,1,2017,Unknown,Biomass: Aboveground,51893444.8010925
128,1,2017,Unknown,Biomass: Belowground,12198933.403646123
128,1,2017,Unknown,Biomass: Total,64092378.204738654
128,1,2017,Unknown,DOM: Aboveground,3861572.303230037
128,1,2017,Unknown,DOM: Belowground,95435589.09842646
128,1,2017,Unknown,DOM: Total,99297161.40165642
128,1,2017,Unknown,Total Ecosystem,163389539.60639527
128,1,2017,Unknown,DOM: Deadwood,6910105.48111431
128,1,2017,Unknown,DOM: Litter,23382330.433248613
128,1,2017,Unknown,DOM: Soil,69004725.48729357
128,1,2017,Unknown,DOM: Standing Deadwood,3861572.303230037
128,1,2017,Unknown,DOM: Down Deadwood,3048533.1778842746
128,1,2017,NA,Atmosphere: CH4 [Type],805898.4548486266
128,1,2017,NA,Atmosphere: CO2 [Type],72079597.37480587
128,1,2017,NA,Atmosphere: CO [Type],7202275.476834638
128,1,2017,NA,Biomass: Coarse Root [Type],1857109262.067472
128,1,2017,NA,Biomass: Fine Root [Type],307087765.7601439
128,1,2017,NA,Biomass: Foliage [Type],490695677.6708191
128,1,2017,NA,Biomass: Merchantable [Type],5721725371.579021
128,1,2017,NA,Biomass: Other Wood [Type],2804136814.0950565
128,1,2017,NA,DOM: Aboveground Fast [Type],757680392.4268159
128,1,2017,NA,DOM: Aboveground Medium [Type],625308181.833019
128,1,2017,NA,DOM: Aboveground Slow [Type],3977109080.1406236
128,1,2017,NA,DOM: Aboveground Very Fast [Type],471542697.34547496
128,1,2017,NA,DOM: Belowground Fast [Type],136704629.79105887
128,1,2017,NA,DOM: Belowground Slow [Type],14162497526.304419
128,1,2017,NA,DOM: Belowground Very Fast [Type],67167598.01041508
128,1,2017,NA,DOM: Black Carbon [Type],0
128,1,2017,NA,DOM: Snag Branch [Type],146778707.5199168
128,1,2017,NA,DOM: Snag Stem [Type],496402156.28493375
128,1,2017,NA,Forestry Sector [Type],798982310.5719558
128,1,2017,NA,Atmosphere [Type],-2447224470.7490106
128,1,2017,NA,Black Carbon [Type],0
128,1,2017,NA,Peat [Type],0
128,1,2017,NA,Biomass: Aboveground,9016557863.344898
128,1,2017,NA,Biomass: Belowground,2164197027.8276167
128,1,2017,NA,Biomass: Total,11180754891.172522
128,1,2017,NA,DOM: Aboveground,643180863.8048503
128,1,2017,NA,DOM: Belowground,20198010105.851837
128,1,2017,NA,DOM: Total,20841190969.656693
128,1,2017,NA,Total Ecosystem,32021945860.829235
128,1,2017,NA,DOM: Deadwood,1405193675.428928
128,1,2017,NA,DOM: Litter,5206332169.912911
128,1,2017,NA,DOM: Soil,14229665124.314837
128,1,2017,NA,DOM: Standing Deadwood,643180863.8048503
128,1,2017,NA,DOM: Down Deadwood,762012811.6240779
128,1,2018,Bureau of Land Management,Atmosphere: CH4 [Type],61064.91146649399
128,1,2018,Bureau of Land Management,Atmosphere: CO2 [Type],5514105.714493134
128,1,2018,Bureau of Land Management,Atmosphere: CO [Type],551307.9747640054
128,1,2018,Bureau of Land Management,Biomass: Coarse Root [Type],69537702.77571589
128,1,2018,Bureau of Land Management,Biomass: Fine Root [Type],12121625.549615087
128,1,2018,Bureau of Land Management,Biomass: Foliage [Type],41346726.10971907
128,1,2018,Bureau of Land Management,Biomass: Merchantable [Type],151394731.44920242
128,1,2018,Bureau of Land Management,Biomass: Other Wood [Type],170306625.58496818
128,1,2018,Bureau of Land Management,DOM: Aboveground Fast [Type],50708040.6376363
128,1,2018,Bureau of Land Management,DOM: Aboveground Medium [Type],34658159.17772598
128,1,2018,Bureau of Land Management,DOM: Aboveground Slow [Type],218479382.5485688
128,1,2018,Bureau of Land Management,DOM: Aboveground Very Fast [Type],23451264.337685164
128,1,2018,Bureau of Land Management,DOM: Belowground Fast [Type],6613359.298060432
128,1,2018,Bureau of Land Management,DOM: Belowground Slow [Type],707358100.0982761
128,1,2018,Bureau of Land Management,DOM: Belowground Very Fast [Type],4734703.781743719
128,1,2018,Bureau of Land Management,DOM: Black Carbon [Type],0
128,1,2018,Bureau of Land Management,DOM: Snag Branch [Type],10563497.591265958
128,1,2018,Bureau of Land Management,DOM: Snag Stem [Type],15941126.968426269
128,1,2018,Bureau of Land Management,Forestry Sector [Type],12854847.783569178
128,1,2018,Bureau of Land Management,Atmosphere [Type],-48081197.27490048
128,1,2018,Bureau of Land Management,Black Carbon [Type],0
128,1,2018,Bureau of Land Management,Peat [Type],0
128,1,2018,Bureau of Land Management,Biomass: Aboveground,363048083.14388967
128,1,2018,Bureau of Land Management,Biomass: Belowground,81659328.32533097
128,1,2018,Bureau of Land Management,Biomass: Total,444707411.4692197
128,1,2018,Bureau of Land Management,DOM: Aboveground,26504624.559692234
128,1,2018,Bureau of Land Management,DOM: Belowground,1046003009.8796982
128,1,2018,Bureau of Land Management,DOM: Total,1072507634.4393904
128,1,2018,Bureau of Land Management,Total Ecosystem,1517215045.9086087
128,1,2018,Bureau of Land Management,DOM: Deadwood,67776143.0354786
128,1,2018,Bureau of Land Management,DOM: Litter,292638687.5238899
128,1,2018,Bureau of Land Management,DOM: Soil,712092803.8800204
128,1,2018,Bureau of Land Management,DOM: Standing Deadwood,26504624.559692234
128,1,2018,Bureau of Land Management,DOM: Down Deadwood,41271518.47578639
128,1,2018,Bureau of Reclamation,Atmosphere: CH4 [Type],375.81595464627645
128,1,2018,Bureau of Reclamation,Atmosphere: CO2 [Type],33931.34280222123
128,1,2018,Bureau of Reclamation,Atmosphere: CO [Type],3392.4742194707633
128,1,2018,Bureau of Reclamation,Biomass: Coarse Root [Type],311188.1620142772
128,1,2018,Bureau of Reclamation,Biomass: Fine Root [Type],60651.469537778874
128,1,2018,Bureau of Reclamation,Biomass: Foliage [Type],135058.23825601596
128,1,2018,Bureau of Reclamation,Biomass: Merchantable [Type],470176.9832252079
128,1,2018,Bureau of Reclamation,Biomass: Other Wood [Type],724804.5800772505
128,1,2018,Bureau of Reclamation,DOM: Aboveground Fast [Type],158367.05194619534
128,1,2018,Bureau of Reclamation,DOM: Aboveground Medium [Type],114827.01625950391
128,1,2018,Bureau of Reclamation,DOM: Aboveground Slow [Type],1197573.306251498
128,1,2018,Bureau of Reclamation,DOM: Aboveground Very Fast [Type],145200.72421985725
128,1,2018,Bureau of Reclamation,DOM: Belowground Fast [Type],21419.015367475855
128,1,2018,Bureau of Reclamation,DOM: Belowground Slow [Type],3493535.3318026997
128,1,2018,Bureau of Reclamation,DOM: Belowground Very Fast [Type],12457.558598634885
128,1,2018,Bureau of Reclamation,DOM: Black Carbon [Type],0
128,1,2018,Bureau of Reclamation,DOM: Snag Branch [Type],43091.7846237485
128,1,2018,Bureau of Reclamation,DOM: Snag Stem [Type],69557.50657030185
128,1,2018,Bureau of Reclamation,Forestry Sector [Type],21118.727150570558
128,1,2018,Bureau of Reclamation,Atmosphere [Type],-174341.73262785343
128,1,2018,Bureau of Reclamation,Black Carbon [Type],0
128,1,2018,Bureau of Reclamation,Peat [Type],0
128,1,2018,Bureau of Reclamation,Biomass: Aboveground,1330039.8015584743
128,1,2018,Bureau of Reclamation,Biomass: Belowground,371839.631552056
128,1,2018,Bureau of Reclamation,Biomass: Total,1701879.433110531
128,1,2018,Bureau of Reclamation,DOM: Aboveground,112649.29119405034
128,1,2018,Bureau of Reclamation,DOM: Belowground,5143380.004445864
128,1,2018,Bureau of Reclamation,DOM: Total,5256029.295639915
128,1,2018,Bureau of Reclamation,Total Ecosystem,6957908.728750451
128,1,2018,Bureau of Reclamation,DOM: Deadwood,248895.32282103007
128,1,2018,Bureau of Reclamation,DOM: Litter,1501141.0824175505
128,1,2018,Bureau of Reclamation,DOM: Soil,3505992.890401334
128,1,2018,Bureau of Reclamation,DOM: Standing Deadwood,112649.29119405034
128,1,2018,Bureau of Reclamation,DOM: Down Deadwood,136246.03162697976
128,1,2018,Department of Defense,Atmosphere: CH4 [Type],7907.183897385202
128,1,2018,Department of Defense,Atmosphere: CO2 [Type],707255.0657151279
128,1,2018,Department of Defense,Atmosphere: CO [Type],70670.3616624705
128,1,2018,Department of Defense,Biomass: Coarse Root [Type],13213764.550347155
128,1,2018,Department of Defense,Biomass: Fine Root [Type],2466292.6037296485
128,1,2018,Department of Defense,Biomass: Foliage [Type],3896120.8041218435
128,1,2018,Department of Defense,Biomass: Merchantable [Type],40987739.45364143
128,1,2018,Department of Defense,Biomass: Other Wood [Type],20875858.97632135
128,1,2018,Department of Defense,DOM: Aboveground Fast [Type],5059514.721971836
128,1,2018,Department of Defense,DOM: Aboveground Medium [Type],3817327.465855345
128,1,2018,Department of Defense,DOM: Aboveground Slow [Type],25275079.583432343
128,1,2018,Department of Defense,DOM: Aboveground Very Fast [Type],2219155.9491058453
128,1,2018,Department of Defense,DOM: Belowground Fast [Type],918865.0534918538
128,1,2018,Department of Defense,DOM: Belowground Slow [Type],101886634.6902054
128,1,2018,Department of Defense,DOM: Belowground Very Fast [Type],337456.0136993552
128,1,2018,Department of Defense,DOM: Black Carbon [Type],0
128,1,2018,Department of Defense,DOM: Snag Branch [Type],1010595.4929198815
128,1,2018,Department of Defense,DOM: Snag Stem [Type],3395891.1908938554
128,1,2018,Department of Defense,Forestry Sector [Type],9801105.65804191
128,1,2018,Department of Defense,Atmosphere [Type],-18421548.58217444
128,1,2018,Department of Defense,Black Carbon [Type],0
128,1,2018,Department of Defense,Peat [Type],0
128,1,2018,Department of Defense,Biomass: Aboveground,65759719.23408463
128,1,2018,Department of Defense,Biomass: Belowground,15680057.154076805
128,1,2018,Department of Defense,Biomass: Total,81439776.38816142
128,1,2018,Department of Defense,DOM: Aboveground,4406486.683813738
128,1,2018,Department of Defense,DOM: Belowground,139514033.47776198
128,1,2018,Department of Defense,DOM: Total,143920520.16157573
128,1,2018,Department of Defense,Total Ecosystem,225360296.5497372
128,1,2018,Department of Defense,DOM: Deadwood,9142679.203160938
128,1,2018,Department of Defense,DOM: Litter,32553750.25451002
128,1,2018,Department of Defense,DOM: Soil,102224090.70390476
128,1,2018,Department of Defense,DOM: Standing Deadwood,4406486.683813738
128,1,2018,Department of Defense,DOM: Down Deadwood,4736192.519347198
128,1,2018,Department of Energy,Atmosphere: CH4 [Type],106.03153203077977
128,1,2018,Department of Energy,Atmosphere: CO2 [Type],9472.892118202635
128,1,2018,Department of Energy,Atmosphere: CO [Type],946.4941747467154
128,1,2018,Department of Energy,Biomass: Coarse Root [Type],764728.0810601359
128,1,2018,Department of Energy,Biomass: Fine Root [Type],157713.80170024975
128,1,2018,Department of Energy,Biomass: Foliage [Type],319450.39259795065
128,1,2018,Department of Energy,Biomass: Merchantable [Type],2390364.3927928605
128,1,2018,Department of Energy,Biomass: Other Wood [Type],1367128.8314175426
128,1,2018,Department of Energy,DOM: Aboveground Fast [Type],387152.3791340189
128,1,2018,Department of Energy,DOM: Aboveground Medium [Type],241063.58548263088
128,1,2018,Department of Energy,DOM: Aboveground Slow [Type],1304677.131727742
128,1,2018,Department of Energy,DOM: Aboveground Very Fast [Type],67653.41488426748
128,1,2018,Department of Energy,DOM: Belowground Fast [Type],72374.62441787812
128,1,2018,Department of Energy,DOM: Belowground Slow [Type],6144262.889380533
128,1,2018,Department of Energy,DOM: Belowground Very Fast [Type],16480.96293143059
128,1,2018,Department of Energy,DOM: Black Carbon [Type],0
128,1,2018,Department of Energy,DOM: Snag Branch [Type],63520.469987653014
128,1,2018,Department of Energy,DOM: Snag Stem [Type],195801.84600850992
128,1,2018,Department of Energy,Forestry Sector [Type],1200513.3547363428
128,1,2018,Department of Energy,Atmosphere [Type],-622358.4392805069
128,1,2018,Department of Energy,Black Carbon [Type],0
128,1,2018,Department of Energy,Peat [Type],0
128,1,2018,Department of Energy,Biomass: Aboveground,4076943.616808356
128,1,2018,Department of Energy,Biomass: Belowground,922441.8827603856
128,1,2018,Department of Energy,Biomass: Total,4999385.499568739
128,1,2018,Department of Energy,DOM: Aboveground,259322.3159961629
128,1,2018,Department of Energy,DOM: Belowground,8233664.987958492
128,1,2018,Department of Energy,DOM: Total,8492987.303954652
128,1,2018,Department of Energy,Total Ecosystem,13492372.803523414
128,1,2018,Department of Energy,DOM: Deadwood,572760.5258966717
128,1,2018,Department of Energy,DOM: Litter,1759482.9257460283
128,1,2018,Department of Energy,DOM: Soil,6160743.852311962
128,1,2018,Department of Energy,DOM: Standing Deadwood,259322.3159961629
128,1,2018,Department of Energy,DOM: Down Deadwood,313438.2099005089
128,1,2018,Joint,Atmosphere: CH4 [Type],2369.0028213962787
