ScenarioID,Iteration,Timestep,StockGroupID,Amount
128,1,2010,Biomass: Aboveground,14374607658.753485
128,1,2010,Biomass: Belowground,3407683057.5993934
128,1,2010,Biomass: Total,17782290716.352867
128,1,2010,DOM: Aboveground,1184730461.8649578
128,1,2010,DOM: Belowground,34479559693.20261
128,1,2010,DOM: Total,35664290155.067566
128,1,2010,Total Ecosystem,53446580871.42048
128,1,2010,DOM: Deadwood,2756093293.027872
128,1,2010,DOM: Litter,9261557562.452616
128,1,2010,DOM: Soil,23646639299.587067
128,1,2010,DOM: Standing Deadwood,1184730461.8649578
128,1,2010,DOM: Down Deadwood,1571362831.162915
128,1,2011,Atmosphere: CH4 [Type],1055218.727869698
128,1,2011,Atmosphere: CO2 [Type],94782942.21820997
128,1,2011,Atmosphere: CO [Type],9473307.747026261
128,1,2011,Biomass: Coarse Root [Type],2956690173.1767697
128,1,2011,Biomass: Fine Root [Type],459045068.23774266
128,1,2011,Biomass: Foliage [Type],917123002.5848156
128,1,2011,Biomass: Merchantable [Type],8903022189.894098
128,1,2011,Biomass: Other Wood [Type],4633742605.9589615
128,1,2011,DOM: Aboveground Fast [Type],1384975699.9255095
128,1,2011,DOM: Aboveground Medium [Type],1323056644.0480447
128,1,2011,DOM: Aboveground Slow [Type],6962219245.50443
128,1,2011,DOM: Aboveground Very Fast [Type],890155250.8968265
128,1,2011,DOM: Belowground Fast [Type],241395420.75160545
128,1,2011,DOM: Belowground Slow [Type],23495218323.681522
128,1,2011,DOM: Belowground Very Fast [Type],141783121.79653904
128,1,2011,DOM: Black Carbon [Type],0
128,1,2011,DOM: Snag Branch [Type],287897043.8219895
128,1,2011,DOM: Snag Stem [Type],911374977.1780833
128,1,2011,Forestry Sector [Type],533762817.5658351
128,1,2011,Atmosphere [Type],-2216894731.593268
128,1,2011,Black Carbon [Type],0
128,1,2011,Peat [Type],0
128,1,2011,Biomass: Aboveground,14453887798.437881
128,1,2011,Biomass: Belowground,3415735241.414512
128,1,2011,Biomass: Total,17869623039.85239
128,1,2011,DOM: Aboveground,1199272021.000073
128,1,2011,DOM: Belowground,34438803706.604515
128,1,2011,DOM: Total,35638075727.604576
128,1,2011,Total Ecosystem,53507698767.456894
128,1,2011,DOM: Deadwood,2763724085.799724
128,1,2011,DOM: Litter,9237350196.326761
128,1,2011,DOM: Soil,23637001445.478058
128,1,2011,DOM: Standing Deadwood,1199272021.000073
128,1,2011,DOM: Down Deadwood,1564452064.79965
128,1,2012,Atmosphere: CH4 [Type],1126778.101118609
128,1,2012,Atmosphere: CO2 [Type],101213183.1287907
128,1,2012,Atmosphere: CO [Type],10116029.385120047
128,1,2012,Biomass: Coarse Root [Type],2978431518.247545
128,1,2012,Biomass: Fine Root [Type],451991451.6284872
128,1,2012,Biomass: Foliage [Type],907845843.6774473
128,1,2012,Biomass: Merchantable [Type],8994222268.38314
128,1,2012,Biomass: Other Wood [Type],4658051249.8429785
128,1,2012,DOM: Aboveground Fast [Type],1365744068.6216056
128,1,2012,DOM: Aboveground Medium [Type],1311551335.0617101
128,1,2012,DOM: Aboveground Slow [Type],6949122715.220971
128,1,2012,DOM: Aboveground Very Fast [Type],829577842.2253596
128,1,2012,DOM: Belowground Fast [Type],236266329.41621533
128,1,2012,DOM: Belowground Slow [Type],23504820545.207058
128,1,2012,DOM: Belowground Very Fast [Type],129544299.023158
128,1,2012,DOM: Black Carbon [Type],0
128,1,2012,DOM: Snag Branch [Type],283410540.98255026
128,1,2012,DOM: Snag Stem [Type],915689129.0988506
128,1,2012,Forestry Sector [Type],589992713.0493954
128,1,2012,Atmosphere [Type],-2275459002.863994
128,1,2012,Black Carbon [Type],0
128,1,2012,Peat [Type],0
128,1,2012,Biomass: Aboveground,14560119361.903566
128,1,2012,Biomass: Belowground,3430422969.876032
128,1,2012,Biomass: Total,17990542331.779606
128,1,2012,DOM: Aboveground,1199099670.081401
128,1,2012,DOM: Belowground,34326627134.77607
128,1,2012,DOM: Total,35525726804.85746
128,1,2012,Total Ecosystem,53516269136.63702
128,1,2012,DOM: Deadwood,2746917334.559327
128,1,2012,DOM: Litter,9144444626.067934
128,1,2012,DOM: Soil,23634364844.230213
128,1,2012,DOM: Standing Deadwood,1199099670.081401
128,1,2012,DOM: Down Deadwood,1547817664.477926
128,1,2013,Atmosphere: CH4 [Type],1227759.718213492
128,1,2013,Atmosphere: CO2 [Type],110302032.27575678
128,1,2013,Atmosphere: CO [Type],11024569.770384269
128,1,2013,Biomass: Coarse Root [Type],2991313505.1473246
